filepath,label
BIG/msasl_big_BIG(1).mp4.mkv,BIG
BIG/msasl_big_BIG.mp4,BIG
BIG/msasl_big_Family_Voc_Unit.mp4.mkv,BIG
BIG/msasl_big_First_100_ADJECTIVES.mp4.mkv,BIG
BIG/msasl_big_LARGE(1).mp4.webm,BIG
BIG/msasl_big_LARGE.mp4.mkv,BIG
BIG/msasl_big_Lesson_1_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,BIG
BIG/msasl_big_Mr_Miseners_ASL_lesson_1_vocab_review.mp4.mkv,BIG
BIG/msasl_big_Opinion_about_Places_Vocabulary_ASL_-_American_Sign_Language.mp4.mkv,BIG
BIG/msasl_big_The_First_100_Signs_You_Need_to_Know.mp4.webm,BIG
BIG/msasl_big_Types_of_Housing.mp4.mkv,BIG
BIG/msasl_big_Unit_10_Vocabulary.mp4,BIG
BIG/msasl_big_Unit_10_Vocabulary_-_Part_2mp4.mp4.mkv,BIG
BIG/msasl_big_Unit_16_Vocabulary_(ASL_1)_-_w_CC.mp4,BIG
BIG/msasl_big_Unit_22_-_Common_Words_in_ASL_(Part_One).mp4,BIG
BIG/msasl_big_big_-_ASL_sign_for_big.mp4.webm,BIG
BIG/msasl_big_large_(non_inflected_version).mp4.mkv,BIG
BLUE/ASLLVD_BLUE__ASL_2006_10_10_scene4-1154-1185_camera1.mov,BLUE
BLUE/ASLLVD_BLUE__ASL_2008_01_11_scene48-850-875_camera1.mov,BLUE
BLUE/ASLLVD_BLUE__ASL_2008_05_12_scene30-1207-1240_camera1.mov,BLUE
BLUE/ASLLVD_BLUE__ASL_2011_06_08_scene22-2610-2639_camera1.mov,BLUE
BLUE/ASLLVD_BLUE__ASL_2011_06_08_scene22-3420-3451_camera1.mov,BLUE
BLUE/ASLLVD_BLUE__ASL_2011_07_19_scene3-1560-1586_camera1.mov,BLUE
BLUE/desktop.ini,BLUE
BLUE/msasl_blue_ASL1_Class_15_New_SIGNS.mp4.mkv,BLUE
BLUE/msasl_blue_ASL_1_Set_1_Supplemental_Vocabulary.mp4.mkv,BLUE
BLUE/msasl_blue_ASL_1_Unit_1_Vocabulary.mp4.mkv,BLUE
BLUE/msasl_blue_ASL_Blue_.mp4,BLUE
BLUE/msasl_blue_ASL_Color_SIGN_.mp4.mkv,BLUE
BLUE/msasl_blue_ASL_Colors_Clothes_Lesson.mp4.webm,BLUE
BLUE/msasl_blue_ASL_Dictionary_Colors.mp4.mkv,BLUE
BLUE/msasl_blue_ASL_I_-_Unit_1_Vocabulary.mp4,BLUE
BLUE/msasl_blue_ASL_I_-_Unit_4_Vocabulary_Review.mp4,BLUE
BLUE/msasl_blue_ASL_Level_1_Unit_3_Vocabulary.mp4,BLUE
BLUE/msasl_blue_ASL_Signs_for_family_and_basic_school_related_words.mp4,BLUE
BLUE/msasl_blue_ASL_UNIT_1_VOCAB_signing_naturally.mp4,BLUE
BLUE/msasl_blue_Aug_to_Oct_Voc_Captions.mp4.mkv,BLUE
BLUE/msasl_blue_BLUE(2).mp4,BLUE
BLUE/msasl_blue_BLUE(4).mp4,BLUE
BLUE/msasl_blue_BLUE(5).mp4.mkv,BLUE
BLUE/msasl_blue_BLUE(6).mp4.mkv,BLUE
BLUE/msasl_blue_BLUE.mp4.webm,BLUE
BLUE/msasl_blue_BLUE_COLOR_ASL.mp4.mkv,BLUE
BLUE/msasl_blue_Blue.mp4.mkv,BLUE
BLUE/msasl_blue_Blue_in_Sign_Language_ASL_Dictionary_for_kids.mp4.webm,BLUE
BLUE/msasl_blue_COLORS_-_This_is_part_of_Unit_4_Vocabulary_ASL.mp4.mkv,BLUE
BLUE/msasl_blue_Color_Signs_in_ASL.mp4.mkv,BLUE
BLUE/msasl_blue_Color_Vocabulary.mp4.mkv,BLUE
BLUE/msasl_blue_Colors_and_Springtime_signs_in_ASL.mp4.mkv,BLUE
BLUE/msasl_blue_First_100_ADJECTIVES.mp4.mkv,BLUE
BLUE/msasl_blue_Learn_American_Sign_Language_Basic_Vocabulary.mp4,BLUE
BLUE/msasl_blue_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,BLUE
BLUE/msasl_blue_Mastering_ASL_Unit_3_Vocabulary_signed_by_Dr_Wooten.mp4.mkv,BLUE
BLUE/msasl_blue_SN_Unit_1_-_Colors.mp4,BLUE
BLUE/msasl_blue_SN_Unit_1_Video_Vocab_Review.mp4.mkv,BLUE
BLUE/msasl_blue_Signing_Naturally_Unit_1_Vocabulary.mp4.webm,BLUE
BLUE/msasl_blue_Unit_04_Vocabulary.mp4.webm,BLUE
BLUE/msasl_blue_Unit_4_Vocabularymp4.mp4.mkv,BLUE
BLUE/msasl_blue_blue-color.mp4.mkv,BLUE
BLUE/msasl_blue_blue_-_ASL_sign_for_blue.mp4,BLUE
BLUE/msasl_blue_blue_in_American_Sign_Language.mp4.mkv,BLUE
BLUE/wlasl_06832.mp4,BLUE
BLUE/wlasl_06833.mp4,BLUE
BLUE/wlasl_06834.mp4,BLUE
BLUE/wlasl_06835.mp4,BLUE
BLUE/wlasl_06839.mp4,BLUE
BLUE/wlasl_69238.mp4,BLUE
BROTHER/ASLLVD_BROTHER__ASL_2006_10_10_scene4-626-666_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2008_01_11_scene57-975-1031_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2008_05_12_scene35-1827-1861_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2010_08_10_scene1-3820-3880_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2010_08_10_scene1-4005-4055_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2010_08_10_scene1-4200-4250_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2010_08_10_scene1-4385-4436_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2011_06_08_scene23-12449-12471_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2011_06_08_scene23-14003-14025_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2011_06_08_scene23-14314-14336_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2011_06_08_scene23-15482-15528_camera1.mov,BROTHER
BROTHER/ASLLVD_BROTHER__ASL_2011_06_14_scene3-3356-3372_camera1.mov,BROTHER
BROTHER/desktop.ini,BROTHER
BROTHER/msasl_brother_ASL_-_Immediate_Family.mp4.mkv,BROTHER
BROTHER/msasl_brother_ASL_1_Unit_4_Vocabulary(1).mp4.mkv,BROTHER
BROTHER/msasl_brother_ASL_1_Unit_4_Vocabulary.mp4.mkv,BROTHER
BROTHER/msasl_brother_ASL_Brother_.mp4,BROTHER
BROTHER/msasl_brother_ASL_FAMILY.mp4,BROTHER
BROTHER/msasl_brother_ASL_Family_Signs.mp4.webm,BROTHER
BROTHER/msasl_brother_ASL_I_-_Unit_5_Vocabulary_Review.mp4,BROTHER
BROTHER/msasl_brother_ASL_Signs_for_family_and_basic_school_related_words.mp4,BROTHER
BROTHER/msasl_brother_ASL_Vocabulary_(Spring_2018).mp4.webm,BROTHER
BROTHER/msasl_brother_ASL_conversation_class_2.mp4.mkv,BROTHER
BROTHER/msasl_brother_American_Sign_Language_(ASL)_Family_Signs_-_Part_One.mp4.webm,BROTHER
BROTHER/msasl_brother_Asl_1_Unit_2_Vocab.mp4.mkv,BROTHER
BROTHER/msasl_brother_BROTHER(2).mp4,BROTHER
BROTHER/msasl_brother_Basic_ASL_Vocabulary_for_Babies.mp4,BROTHER
BROTHER/msasl_brother_Basic_Sign_Language_for_Caregivers_(family).mp4.mkv,BROTHER
BROTHER/msasl_brother_Family_Signs_in_ASL_-_American_Sign_Language.mp4.webm,BROTHER
BROTHER/msasl_brother_Family_Voc_Unit.mp4.mkv,BROTHER
BROTHER/msasl_brother_Family_Vocabulary.mp4.mkv,BROTHER
BROTHER/msasl_brother_How_to_sign_Brother_-_ASL_Vocabulary_Series(1).mp4,BROTHER
BROTHER/msasl_brother_How_to_sign_Brother_-_ASL_Vocabulary_Series.mp4.mkv,BROTHER
BROTHER/msasl_brother_Kindergarten_ASL_Vocabulary_-_1.mp4.mkv,BROTHER
BROTHER/msasl_brother_Lesson_2_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,BROTHER
BROTHER/msasl_brother_Level_1_Unit_5_Vocabulary.mp4,BROTHER
BROTHER/msasl_brother_Mastering_ASL_Unit_4_Vocabulary_signed_by_Dr_Wooten.mp4,BROTHER
BROTHER/msasl_brother_People_Signs_in_ASL.mp4,BROTHER
BROTHER/msasl_brother_SWIC_Community_Ed_-_Class_One.mp4,BROTHER
BROTHER/msasl_brother_Unit_01_Vocabulary.mp4,BROTHER
BROTHER/msasl_brother_Unit_1_Vocabulary(3).mp4,BROTHER
BROTHER/msasl_brother_Unit_4_vocabulary_pg_1-3.mp4,BROTHER
BROTHER/msasl_brother_brother_-_ASL_sign_for_brother.mp4.mkv,BROTHER
BROTHER/wlasl_07932.mp4,BROTHER
BROTHER/wlasl_07933.mp4,BROTHER
BROTHER/wlasl_07934.mp4,BROTHER
BROTHER/wlasl_07935.mp4,BROTHER
BROTHER/wlasl_07936.mp4,BROTHER
BROTHER/wlasl_07937.mp4,BROTHER
BROTHER/wlasl_07938.mp4,BROTHER
BROTHER/wlasl_07940.mp4,BROTHER
BROTHER/wlasl_69251.mp4,BROTHER
BUT/ASLLVD_BUT__ASL_2008_01_11_scene60-665-695_camera1.mov,BUT
BUT/ASLLVD_BUT__ASL_2008_05_12_scene37-1025-1047_camera1.mov,BUT
BUT/ASLLVD_BUT__ASL_2011_06_08_scene24-9091-9103_camera1.mov,BUT
BUT/desktop.ini,BUT
BUT/msasl_but_ASL1_Class_21_New_SIGNS.mp4.webm,BUT
BUT/msasl_but_ASL_1_Set_1_Supplemental_Vocabulary.mp4.mkv,BUT
BUT/msasl_but_ASL_Level_2_Unit_11_Vocabulary.mp4,BUT
BUT/msasl_but_ASL_Level_2_Unit_12_Vocabulary.mp4,BUT
BUT/msasl_but_BUT(1).mp4,BUT
BUT/msasl_but_BUT(2).mp4.mkv,BUT
BUT/msasl_but_BUT(3).mp4,BUT
BUT/msasl_but_Mastering_ASL_Unit_4_Vocabulary_signed_by_Dr_Wooten.mp4.mkv,BUT
BUT/msasl_but_The_First_100_Signs_You_Need_to_Know.mp4.webm,BUT
BUT/msasl_but_Unit_1_vocabulary_part_1.mp4.mkv,BUT
BUT/wlasl_08424.mp4,BUT
BUT/wlasl_08425.mp4,BUT
BUT/wlasl_08426.mp4,BUT
BUT/wlasl_08429.mp4,BUT
BUT/wlasl_08431.mp4,BUT
CANDY/ASLLVD_CANDY__ASL_2006_10_10_scene5-1034-1058_camera1.mov,CANDY
CANDY/ASLLVD_CANDY__ASL_2008_01_11_scene63-1191-1220_camera1.mov,CANDY
CANDY/ASLLVD_CANDY__ASL_2008_05_12_scene39-1830-1881_camera1.mov,CANDY
CANDY/ASLLVD_CANDY__ASL_2008_08_04_scene40-3485-3512_camera1.mov,CANDY
CANDY/ASLLVD_CANDY__ASL_2011_06_08_scene25-7403-7434_camera1.mov,CANDY
CANDY/desktop.ini,CANDY
CANDY/msasl_candy_ASL1_Class_4_New_SIGNS_plus_Partner_Practice_QA_and_p29_Dialogue.mp4.mkv,CANDY
CANDY/msasl_candy_ASL_-_Snacks.mp4.mkv,CANDY
CANDY/msasl_candy_ASL_1_Set_3_Supplemental_Vocabulary.mp4.mkv,CANDY
CANDY/msasl_candy_ASL_1_Unit_3_Vocabulary.mp4.mkv,CANDY
CANDY/msasl_candy_ASL_Lesson_10_MoneyFood.mp4.mkv,CANDY
CANDY/msasl_candy_ASL_Level_1_Unit_3_Vocabulary.mp4,CANDY
CANDY/msasl_candy_Asl_vocab_2.mp4.mkv,CANDY
CANDY/msasl_candy_CANDY(1).mp4,CANDY
CANDY/msasl_candy_CANDY(2).mp4,CANDY
CANDY/msasl_candy_CANDY_(treat).mp4.mkv,CANDY
CANDY/msasl_candy_Candy.mp4.mkv,CANDY
CANDY/msasl_candy_Desserts_ASL_-_American_Sign_Language.mp4.mkv,CANDY
CANDY/msasl_candy_Dr_Wooten_Signing_Unit_10_Vocabulary.mp4.mkv,CANDY
CANDY/msasl_candy_Learn_American_Sign_Language_Basic_Vocabulary.mp4,CANDY
CANDY/msasl_candy_Lesson_8_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,CANDY
CANDY/msasl_candy_UNIT_10_VOCABULARY.mp4.mkv,CANDY
CANDY/msasl_candy_Unit_07_Vocabulary.mp4.webm,CANDY
CANDY/msasl_candy_Unit_7_Vocabularymp4.mp4.mkv,CANDY
CANDY/msasl_candy_Valentine_Vocabulary.mp4,CANDY
CANDY/msasl_candy_candy_-_ASL_sign_for_candy.mp4.mkv,CANDY
CANDY/wlasl_08915.mp4,CANDY
CANDY/wlasl_08916.mp4,CANDY
CANDY/wlasl_08917.mp4,CANDY
CANDY/wlasl_08918.mp4,CANDY
CANDY/wlasl_08919.mp4,CANDY
CANDY/wlasl_08920.mp4,CANDY
CANDY/wlasl_08921.mp4,CANDY
CANDY/wlasl_08924.mp4,CANDY
CANDY/wlasl_08925.mp4,CANDY
CAR/ASLLVD_CAR__ASL_2008_01_11_scene65-815-876_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2008_01_18_scene24-3355-3420_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2008_05_12_scene40-3136-3172_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2008_08_04_scene41-3872-3937_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2008_08_06_scene24-2066-2130_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2011_06_08_scene25-13380-13415_camera1.mov,CAR
CAR/ASLLVD_CAR__ASL_2011_07_22_scene42-1038-1080_camera1.mov,CAR
CAR/desktop.ini,CAR
CAR/msasl_car_ASL_1_Unit_3_Vocabulary.mp4.mkv,CAR
CAR/msasl_car_ASL_Basic_Classroom_Signs.mp4.mkv,CAR
CAR/msasl_car_ASL_Car_.mp4,CAR
CAR/msasl_car_ASL_Lesson_11_Vehicles.mp4.mkv,CAR
CAR/msasl_car_Baby_Sign_Language_Transportation_ASL_Sign_Words_Train_Bus_Patty_Shukla.mp4,CAR
CAR/msasl_car_Baby_Sign_Language_Transportation_ASL_Sign_Words_Train_Bus_Patty_Shukla.mp4.webm,CAR
CAR/msasl_car_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4.webm,CAR
CAR/msasl_car_CAR(1).mp4.mkv,CAR
CAR/msasl_car_Car_in_Sign_Language_ASL_Dictionary_for_kids.mp4.webm,CAR
CAR/msasl_car_First_100_Toys_in_ASL_with_captions.mp4.mkv,CAR
CAR/msasl_car_How_to_sign_Car_-_ASL_Vocabulary_Series.mp4.mkv,CAR
CAR/msasl_car_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,CAR
CAR/msasl_car_Transportation(1).mp4,CAR
CAR/msasl_car_Unit_05_Vocabulary.mp4.webm,CAR
CAR/msasl_car_Unit_10.mp4,CAR
CAR/msasl_car_Unit_10.mp4.mkv,CAR
CAR/msasl_car_Unit_12.mp4.mkv,CAR
CAR/msasl_car_Unit_7_ASL_Vocabulary_Homework.mp4.mkv,CAR
CAR/msasl_car_Unit_8_Vocabulary_-_More_travel-related_vocabulary_(turn_on_captions).mp4,CAR
CAR/msasl_car_car.mp4.mkv,CAR
CAR/msasl_car_car_-_ASL_sign_for_car.mp4.mkv,CAR
CLEAN/ASLLVD_CLEAN__ASL_2006_10_10_scene5-2117-2154_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2007_05_24_scene21-1322-1352_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_01_11_scene78-1110-1150_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_01_11_scene78-920-945_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_02_01_scene16-2612-2661_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_02_15_scene41-1526-1577_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_05_12_scene47-1625-1657_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_05_12_scene47-1815-1860_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_05_29_scene24-660-700_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_08_04_scene49-2765-2795_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_08_04_scene49-3005-3045_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2008_08_13_scene13-7242-7297_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2011_06_08_scene28-2355-2390_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2011_06_14_scene31-5332-5373_camera1.mov,CLEAN
CLEAN/ASLLVD_CLEAN__ASL_2011_06_14_scene37-6708-6739_camera1.mov,CLEAN
CLEAN/desktop.ini,CLEAN
CLOTHES/ASLLVD_CLOTHES__ASL_2006_10_10_scene8-243-258_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2007_05_24_scene12-192-231_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_01_11_scene81-1345-1386_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_01_18_scene23-2285-2327_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_01_18_scene24-1510-1545_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_01_18_scene24-275-297_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_01_18_scene24-985-1041_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_02_15_scene29-1950-2007_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_12_scene22-784-837_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_12_scene29-2530-2560_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_12_scene48-1735-1780_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_29_scene3-2832-2861_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_29_scene3-3115-3140_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_29_scene4-1132-1177_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_05_29_scene4-1530-1556_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_08_04_scene50-1862-1905_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_08_06_scene24-1051-1085_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2008_08_06_scene24-805-837_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2011_06_08_scene28-8505-8531_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2011_06_14_scene7-1016-1044_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2011_06_14_scene7-1330-1355_camera1.mov,CLOTHES
CLOTHES/ASLLVD_CLOTHES__ASL_2011_07_19_scene25-507-553_camera1.mov,CLOTHES
CLOTHES/desktop.ini,CLOTHES
CLOTHES/msasl_clothes_ASL_Clothes_.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_ASL_Colors_Clothes_Lesson.mp4,CLOTHES
CLOTHES/msasl_clothes_ASL_UNIT_1_VOCAB_signing_naturally.mp4,CLOTHES
CLOTHES/msasl_clothes_BU_ASL_VocabClothes.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Basic_ASL_Vocabulary_for_Babies.mp4,CLOTHES
CLOTHES/msasl_clothes_CLOTHES(1).mp4,CLOTHES
CLOTHES/msasl_clothes_CLOTHES(2).mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_CLOTHES(3).mp4,CLOTHES
CLOTHES/msasl_clothes_CLOTHES(4).mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Clothes_ASL_-_American_Sign_Language.mp4.webm,CLOTHES
CLOTHES/msasl_clothes_Clothes_Vocabulary.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Major_Exports_Vocabulary_ASL_-_American_Sign_Language.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Mastering_ASL_Unit_7_Vocabulary.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Next_Words_Clothes_in_ASL_with_captions.mp4.mkv,CLOTHES
CLOTHES/msasl_clothes_Robber_and_the_Geek_Vocab_video_for_ASL_class.mp4,CLOTHES
CLOTHES/msasl_clothes_clothes.mp4.mkv,CLOTHES
CLOTHES/wlasl_11309.mp4,CLOTHES
CLOTHES/wlasl_11310.mp4,CLOTHES
CLOTHES/wlasl_11311.mp4,CLOTHES
CLOTHES/wlasl_11313.mp4,CLOTHES
COLD/ASLLVD_COLD__ASL_2008_01_11_scene82-2035-2070_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2008_02_29_scene8-2136-2180_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2008_05_12_scene49-1481-1537_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2008_08_04_scene51-2705-2731_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2011_06_08_scene28-13544-13577_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2011_07_19_scene53-858-886_camera1.mov,COLD
COLD/ASLLVD_COLD__ASL_2011_07_22_scene50-2125-2167_camera1.mov,COLD
COLD/desktop.ini,COLD
COLD/msasl_cold_ASL1_Class_13_New_SIGNS.mp4.mkv,COLD
COLD/msasl_cold_ASL_Class_-_April_26.mp4.mkv,COLD
COLD/msasl_cold_ASL_Cold_.mp4,COLD
COLD/msasl_cold_ASL_Vocabulary_Opposites.mp4,COLD
COLD/msasl_cold_ASL_Vocabulary_Opposites.mp4.mkv,COLD
COLD/msasl_cold_Aug_to_Oct_Voc_Captions.mp4.mkv,COLD
COLD/msasl_cold_Basic_ASL_Vocabulary_for_Babies.mp4,COLD
COLD/msasl_cold_Basic_Sign_Language_for_Caregivers_(bath_time).mp4.mkv,COLD
COLD/msasl_cold_COLD(1).mp4.mkv,COLD
COLD/msasl_cold_Cold.mp4.mkv,COLD
COLD/msasl_cold_Health_Vocabulary_ASL_-_American_Sign_Language.mp4.webm,COLD
COLD/msasl_cold_Master_ASL_Unit_8_(captions_available_click_on_CC_bottom_right).mp4.mkv,COLD
COLD/msasl_cold_SWIC_Community_Ed_-_Class_Two.mp4.mkv,COLD
COLD/msasl_cold_Sign_for_COLD_from_page_50.mp4.mkv,COLD
COLD/msasl_cold_The_First_100_Signs_You_Need_to_Know.mp4,COLD
COLD/msasl_cold_UNIT_10_VOCABULARY.mp4,COLD
COLD/msasl_cold_Unit_05_Vocabulary.mp4.webm,COLD
COLD/msasl_cold_Unit_17_-_Weather_ASL_(American_Sign_Language)_CC.mp4,COLD
COLD/msasl_cold_Unit_3_vocabulary.mp4,COLD
COLD/msasl_cold_Unit_5_Vocabularymp4.mp4,COLD
COLD/msasl_cold_Weather(1).mp4,COLD
